run,trialType,regSize,vaccEff,symptomRate,incubK,incubC,persistBloodK,persistBloodC,maxEnddate,maxCZSdate,testInterval,CZSTrim1,CZSTrim2,CZSTrim3,multiCZSrate,TTC,startPregRate,contraceptionRate,assumedRate,iter,contMean,contMedian,vaccMean,vaccMedian,power,meanDate,medianDate,ColFirst,ColPreI,CosFirst,CosPreI,EcuFirst,EcuPreI,MexFirst,MexPreI,PanFirst,PanPreI,PerFirst,PerPreI,startDate
runMax,infTrial,2750,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.412,22,6.184,6,0.944,1/18/2017,1/15/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2800,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.576,22,6.256,6,0.944,1/18/2017,1/8/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2850,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.072,23,7.06,7,0.932,1/22/2017,1/22/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2900,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.62,22,6.504,6.5,0.944,1/17/2017,1/8/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2950,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.256,22,6.216,6,0.932,1/6/2017,1/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3000,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.252,22,6.492,6,0.924,1/9/2017,1/8/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3050,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.612,22,6.36,6,0.952,1/4/2017,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3100,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.996,23,6.788,7,0.924,1/10/2017,1/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3150,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.596,22,6.568,6,0.94,12/31/2016,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3200,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.684,22,6.564,6,0.932,12/30/2016,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3250,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.948,23,7.04,7,0.924,1/3/2017,1/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3300,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.192,22,6.184,6,0.964,12/27/2016,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3350,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.62,22,6.484,6,0.952,12/24/2016,12/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3400,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.08,22,6.076,6,0.956,12/12/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3450,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.808,22,6.784,7,0.916,12/20/2016,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3500,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.472,22,6.524,6,0.932,12/19/2016,12/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3550,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.28,22,6.228,6,0.936,12/16/2016,12/14/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3600,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.72,23,6.628,7,0.932,12/18/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3650,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.728,22,6.252,6,0.964,12/13/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3700,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.988,23,6.852,6,0.932,12/14/2016,12/21/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3750,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.812,22,6.664,6,0.924,12/9/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3800,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.424,22,6.352,6,0.94,12/7/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3850,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.024,23,6.828,7,0.928,12/9/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3900,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.88,22,6.52,6,0.96,12/7/2016,12/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3950,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.144,23,6.504,6,0.96,12/6/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4000,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.816,23,6.328,6,0.964,11/29/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4050,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.636,22,6.532,6,0.94,12/3/2016,12/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4100,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.396,22,6.172,5,0.96,11/28/2016,12/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4150,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.328,23,6.968,7,0.936,11/28/2016,12/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4200,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.004,23,6.788,7,0.956,11/27/2016,11/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4250,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.136,23,6.708,6.5,0.952,11/26/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4300,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.828,22,6.42,6,0.964,11/25/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4350,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.048,23,6.58,7,0.96,11/25/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4400,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.36,22,6.304,6,0.928,11/16/2016,11/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4450,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.156,23,6.608,6,0.96,11/22/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4500,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.988,23,6.688,7,0.94,11/20/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4550,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.312,23,6.8,7,0.944,11/18/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4600,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.844,22.5,6.608,6,0.928,11/15/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4650,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.14,23,6.496,7,0.932,11/19/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4700,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.752,22,6.716,7,0.924,11/13/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4750,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.948,22,6.388,6,0.956,11/13/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4800,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22,23,6.732,7,0.948,11/12/2016,11/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4850,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.86,23,6.368,6,0.932,11/8/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4900,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.912,23,6.416,6,0.96,11/9/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4950,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.372,22,6.276,6,0.944,11/5/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5000,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.856,22,6.356,6,0.96,11/2/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5050,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.88,22,6.712,7,0.948,11/2/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5100,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.208,23,6.516,6,0.96,11/7/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5150,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.916,23,6.584,6.5,0.956,10/30/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5200,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.144,23,6.916,7,0.936,11/7/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5250,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.896,23,6.564,6,0.928,11/1/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5300,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.524,23,6.712,6,0.932,11/4/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5350,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.836,23,6.212,6,0.968,10/24/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5400,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.616,23,7.052,7,0.932,11/7/2016,11/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5450,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.056,23,6.592,7,0.956,11/2/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5500,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.248,23,6.824,7,0.924,10/28/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5550,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.14,23,6.78,6,0.936,10/25/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5600,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.996,22,6.652,6,0.956,10/24/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5650,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.696,22,6.368,6,0.94,10/20/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5700,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.184,23,6.768,6,0.936,10/22/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5750,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.16,23,6.956,6.5,0.932,10/26/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5800,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.668,22,6.416,6,0.932,10/23/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5850,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.332,23,6.92,6,0.944,10/24/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5900,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.584,22,6.452,5,0.932,10/20/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,5950,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.372,23,6.904,7,0.936,10/21/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6000,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.044,23,6.576,7,0.948,10/20/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6050,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.612,23,7.072,7,0.94,10/21/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6100,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.676,22,6.54,6,0.92,10/16/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6150,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.028,23,6.752,6,0.952,10/17/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6200,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.392,23,6.948,7,0.948,10/16/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6250,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.684,23,6.876,7,0.964,10/21/2016,11/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6300,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.196,23,6.792,6.5,0.944,10/12/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6350,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.348,23,6.624,7,0.94,10/15/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6400,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.916,23,6.636,6,0.936,10/9/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6450,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.78,22,6.168,5.5,0.964,10/3/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6500,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.212,23,6.712,7,0.948,10/9/2016,11/2/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6550,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.308,23,6.932,7,0.94,10/8/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6600,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.932,22,6.684,6,0.944,10/4/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6650,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,21.896,22,6.5,6,0.952,10/2/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6700,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.14,22,6.56,6,0.952,10/6/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6750,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.604,23,7.056,7,0.944,10/8/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6800,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.084,23,6.632,6,0.936,10/6/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6850,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.772,23,7.236,7,0.924,10/10/2016,11/6/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,6900,0.7,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,14,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,22.472,23,7.012,7,0.94,10/9/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
